

Receivable Invoice Detail																
DOLPHIN PLASTICS & PACKAGING																
For the period 1 July 2024 to 30 June 2025																
																
Invoice Number	Invoice Date	Source	Reference	Item Code	Description	Quantity	Unit Price (ex) (AUD)	Discount (ex) (AUD)	GST (AUD)	Gross (AUD)	Invoice Total (AUD)	Balance (AUD)	Contact Account Number	Contact Group	Account Code	Account
																
100% REEF SAFE																
947523	14 Mar 2024	Receivable Invoice	MCM60172ST		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	6.0000	48.4000	0.00	29.04	319.44	319.44	0.00	5186		4020	Sales - Imported Finished Goods
947534	18 Mar 2024	Receivable Invoice	WLM62543ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	1.0000	79.0000	0.00	7.90	86.90	86.90	0.00	5186		4020	Sales - Imported Finished Goods
947449	18 Mar 2024	Receivable Invoice	PEM41645ST		PB460460100 (250) - LD CLEAR POLY BAG 460MM X 460MM X 100UM;250/CTN;$/CTN (UOM = CTN)	5.3800	73.0000	0.00	39.27	432.01	1,030.41	0.00	5186		4030	Sales - Manufactured Finished Goods
947449	18 Mar 2024	Receivable Invoice	PEM41645ST		PB30045075 - L/D NATURAL POLY BAG 300MM X 450MM X 75UM  1000/CTN  $/1000 (UOM = THOU)	4.0000	136.0000	0.00	54.40	598.40	1,030.41	0.00	5186		4030	Sales - Manufactured Finished Goods
947449	18 Mar 2024	Receivable Invoice	PEM41645ST		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	1,030.41	0.00	5186			
947541	18 Mar 2024	Receivable Invoice	ADM63909ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	30.0000	79.0000	0.00	237.00	2,607.00	2,607.00	0.00	5186		4020	Sales - Imported Finished Goods
947548	19 Mar 2024	Receivable Invoice	BRM65789ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	1.0000	79.0000	0.00	7.90	86.90	86.90	0.00	5186		4020	Sales - Imported Finished Goods
CN-6683	20 Mar 2024	Receivable Credit Note	CPS17762FEB24		CPS17762FEB24	(1.0000)	454.6300	0.00	(45.46)	(500.09)	(500.09)	0.00	5186		6085	Discounts Given
947558	21 Mar 2024	Receivable Invoice	BRM70019ST		PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	10.0000	99.0000	0.00	99.00	1,089.00	1,089.00	0.00	5186		4030	Sales - Manufactured Finished Goods
947570	25 Mar 2024	Receivable Invoice	MCM72994ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	50.0000	79.0000	0.00	395.00	4,345.00	4,345.00	0.00	5186		4020	Sales - Imported Finished Goods
947590	26 Mar 2024	Receivable Invoice	SMM76841ST		PB405610100 QPB08 - QPB08:  LD NATURAL POLY BAG 405MM (W) X 610MM (L) X 100UM  300/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	1.0000	64.0000	0.00	6.40	70.40	70.40	0.00	5186		4030	Sales - Manufactured Finished Goods
947596	26 Mar 2024	Receivable Invoice	MCM77458ST		PB400600150 QPB05 -IMP - QPB05:  IMP - LD NATURAL POLYBAG 400MM X 600MM X 150UM 250/CTN $/CTN (UOM = CTN)	2.0000	86.9500	0.00	17.39	191.29	191.29	0.00	5186		4020	Sales - Imported Finished Goods
947441-02	27 Mar 2024	Receivable Invoice	BRM39432ST		PB280400100 - L/D NATURAL POLYBAGS 280MM X 400MM X 100UM  1000/CTN $PER 1000 (UOM = THOU)   - (Customer Part # .)	13.0000	101.0000	0.00	131.30	1,444.30	1,444.30	0.00	5186		4030	Sales - Manufactured Finished Goods
947441-02	27 Mar 2024	Receivable Invoice	BRM39432ST		**SHIP WITH ORDER 947595/BRM77500ST****	1.0000	0.0000	0.00	0.00	0.00	1,444.30	0.00	5186			
947595	27 Mar 2024	Receivable Invoice	BRM77500ST		PB280400100 - L/D NATURAL POLYBAGS 280MM X 400MM X 100UM  1000/CTN $PER 1000 (UOM = THOU)   - (Customer Part # .)	2.0000	101.0000	0.00	20.20	222.20	222.20	0.00	5186		4030	Sales - Manufactured Finished Goods
947595	27 Mar 2024	Receivable Invoice	BRM77500ST		**SHIP WTH ORDER 947441/BRM39432ST****	1.0000	0.0000	0.00	0.00	0.00	222.20	0.00	5186			
947616	28 Mar 2024	Receivable Invoice	MCM81042ST		PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	142.0000	0.00	85.20	937.20	937.20	0.00	5186		4030	Sales - Manufactured Finished Goods
947629	04 Apr 2024	Receivable Invoice	MCM85569ST		PB205305100 QPB06 - QPB06  LD NATURAL POLYBAG 205MM (W) X 305MM (L) X 100UM ;1000/CTN $/CTN (UOM = CTN)   - (Customer Part # -)	20.0000	60.9500	0.00	121.90	1,340.90	1,340.90	0.00	5186		4030	Sales - Manufactured Finished Goods
947654	08 Apr 2024	Receivable Invoice	NEM92663ST		PB305455100 - LD NATURAL POLY BAG 305MM(W) X 455MM(L) X 100UM  500/CTN  $/1000 (UOM = THOU)	1.0000	139.9500	0.00	14.00	153.95	153.95	0.00	5186		4030	Sales - Manufactured Finished Goods
947626	08 Apr 2024	Receivable Invoice	PEM84557ST		PB460460100 (250) - LD CLEAR POLY BAG 460MM X 460MM X 100UM;250/CTN;$/CTN (UOM = CTN)	5.0000	73.0000	0.00	36.50	401.50	401.50	0.00	5186		4030	Sales - Manufactured Finished Goods
947671	10 Apr 2024	Receivable Invoice	MCM97296ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	55.0000	79.0000	0.00	434.50	4,779.50	4,779.50	0.00	5186		4020	Sales - Imported Finished Goods
947666	11 Apr 2024	Receivable Invoice	SNM96489ST		PB205305100 - QPB06IMP - QPB06 L/D NATURAL POLY BAG 205MM X 305MM X 100UM;1000/CTN;$/CTN (UOM = CTN)	1.0000	60.9500	0.00	6.10	67.05	67.05	0.00	5186		4020	Sales - Imported Finished Goods
947682	11 Apr 2024	Receivable Invoice	BRN00240ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	3.0000	79.0000	0.00	23.70	260.70	260.70	0.00	5186		4020	Sales - Imported Finished Goods
947683	11 Apr 2024	Receivable Invoice	MCN00181ST		PB405610100 QPB08 - QPB08:  LD NATURAL POLY BAG 405MM (W) X 610MM (L) X 100UM  300/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	19.0000	64.0000	0.00	121.60	1,337.60	1,337.60	0.00	5186		4030	Sales - Manufactured Finished Goods
947652	11 Apr 2024	Receivable Invoice	BRM92914ST		PB30545535(1000) - J18:  NATURAL L/D POLY BAG 305MM X 455MM  X 35UM  1000/CTN  $/1000 (UOM = THOU)   - (Customer Part # .)	3.0000	57.7000	0.00	17.31	190.41	190.41	0.00	5186		4030	Sales - Manufactured Finished Goods
947617	11 Apr 2024	Receivable Invoice	SMM81220ST		RESEAL:RES1008 - RES1008: RESEALABLE BAGS 200MM (W) X 250MM (L) X 40UM  1000/CTN  $PER CARTON (UOM = CTN)	50.0000	46.9000	0.00	234.50	2,579.50	2,579.50	0.00	5186		4040	Sales - Purchased Finished Goods
947693	15 Apr 2024	Receivable Invoice	BRN03651ST		PB255380100 - LD NATURAL POLY BAG 255MM (W) X 380MM (L) X 100UM  500/CTN  $/CTN (UOM = CTN)	10.0000	60.0000	0.00	60.00	660.00	833.80	0.00	5186		4030	Sales - Manufactured Finished Goods
947693	15 Apr 2024	Receivable Invoice	BRN03651ST		PB455685150 QPB07 - QPB07  LD NATURAL POLYBAG 455MM X 685MM X 150UM  200/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	2.0000	79.0000	0.00	15.80	173.80	833.80	0.00	5186		4030	Sales - Manufactured Finished Goods
947715	18 Apr 2024	Receivable Invoice	RCN08818ST		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	39.0000	48.4000	0.00	188.76	2,076.36	2,076.36	0.00	5186		4020	Sales - Imported Finished Goods
947729	22 Apr 2024	Receivable Invoice	BRN12330ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	1.0000	79.0000	0.00	7.90	86.90	86.90	0.00	5186		4020	Sales - Imported Finished Goods
947739	22 Apr 2024	Receivable Invoice	ORN13992ST		PB400600150 QPB05 -IMP - QPB05:  IMP - LD NATURAL POLYBAG 400MM X 600MM X 150UM 250/CTN $/CTN (UOM = CTN)	5.0000	86.9500	0.00	43.48	478.23	478.23	0.00	5186		4020	Sales - Imported Finished Goods
CN-6693	22 Apr 2024	Receivable Credit Note	CPS17762MAR24		CPS17762MAR24	(1.0000)	1,686.0600	0.00	(168.61)	(1,854.67)	(1,854.67)	0.00	5186		6085	Discounts Given
947730	22 Apr 2024	Receivable Invoice	RCN12091ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	2.0000	79.0000	0.00	15.80	173.80	173.80	0.00	5186		4020	Sales - Imported Finished Goods
947703	23 Apr 2024	Receivable Invoice	SMN06147ST		RESEAL:RES1008 - RES1008: RESEALABLE BAGS 200MM (W) X 250MM (L) X 40UM  1000/CTN  $PER CARTON (UOM = CTN)	50.0000	46.9000	0.00	234.50	2,579.50	2,579.50	0.00	5186		4040	Sales - Purchased Finished Goods
947649	24 Apr 2024	Receivable Invoice	MEM93082ST		PB30540535 - J16  LD NATURAL POLY BAG 305MM X 405MM X 35UM  1000/CTN  $/1000 (UOM = THOU)	10.0000	59.0000	0.00	59.00	649.00	649.00	0.00	5186		4030	Sales - Manufactured Finished Goods
947756	24 Apr 2024	Receivable Invoice	MEN18049ST		PB100150100 QPB02 - QPB02: LD NATURAL POLYBAG 100MM X 150MM X 100UM ; 1000/CTN (UOM = CTN)   - (Customer Part # .)	1.0000	19.4000	0.00	1.94	21.34	21.34	0.00	5186		4030	Sales - Manufactured Finished Goods
947724	30 Apr 2024	Receivable Invoice	KWN10198ST		PB450600100 - L/D NATURAL POLY BAG 450MM X 600MM X 100UM 250/CTN $/CTN (UOM = CTN)	8.0000	84.7500	0.00	67.80	745.80	745.80	0.00	5186		4030	Sales - Manufactured Finished Goods
947746	30 Apr 2024	Receivable Invoice	BRN15361ST		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	40.0000	52.9000	0.00	211.60	2,327.60	2,327.60	0.00	5186		4020	Sales - Imported Finished Goods
947675	30 Apr 2024	Receivable Invoice	BRM97547ST		PB20030040 - L/D NATURAL POLY BAG, 200MM X 300MM X 40UM, 1000/CTN, $/1000 (UOM = THOU)   - (Customer Part # .)	33.0000	30.9500	0.00	102.14	1,123.49	1,123.49	0.00	5186		4030	Sales - Manufactured Finished Goods
947791	01 May 2024	Receivable Invoice	BRN25950ST		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	40.0000	48.4000	0.00	193.60	2,129.60	2,129.60	0.00	5186		4020	Sales - Imported Finished Goods
947690	02 May 2024	Receivable Invoice	SNN02356ST		PB460650125 - LD CLEAR POLY BAG 460MM X 650MM X 125UM;100/CTN;$/CTN (UOM = CTN)	21.0000	52.5000	0.00	110.25	1,212.75	1,212.75	0.00	5186		4030	Sales - Manufactured Finished Goods
947690	02 May 2024	Receivable Invoice	SNN02356ST		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	1,212.75	0.00	5186			
947797	02 May 2024	Receivable Invoice	ADN27360ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	28.0000	79.0000	0.00	221.20	2,433.20	2,433.20	0.00	5186		4020	Sales - Imported Finished Goods
947772	07 May 2024	Receivable Invoice	PEN22204ST		PB460460100 (250) - LD CLEAR POLY BAG 460MM X 460MM X 100UM;250/CTN;$/CTN (UOM = CTN)	10.0000	73.0000	0.00	73.00	803.00	803.00	0.00	5186		4030	Sales - Manufactured Finished Goods
947772	07 May 2024	Receivable Invoice	PEN22204ST		**SHIP WITH ORDER PEN05844ST/947702****	1.0000	0.0000	0.00	0.00	0.00	803.00	0.00	5186			
947702	07 May 2024	Receivable Invoice	PEN05844ST		PB460460100 (250) - LD CLEAR POLY BAG 460MM X 460MM X 100UM;250/CTN;$/CTN (UOM = CTN)	5.0000	73.0000	0.00	36.50	401.50	401.50	0.00	5186		4030	Sales - Manufactured Finished Goods
947702	07 May 2024	Receivable Invoice	PEN05844ST		**SHIP WITH ORDER 947772/PEN22204ST*****	1.0000	0.0000	0.00	0.00	0.00	401.50	0.00	5186			
947831	09 May 2024	Receivable Invoice	MCN36908ST		PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	3.0000	137.7500	0.00	41.33	454.58	454.58	0.00	5186		4030	Sales - Manufactured Finished Goods
947872	16 May 2024	Receivable Invoice	MTN49386ST		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	2.0000	52.9000	0.00	10.58	116.38	270.33	0.00	5186		4020	Sales - Imported Finished Goods
947872	16 May 2024	Receivable Invoice	MTN49386ST		PB305455100 - LD NATURAL POLY BAG 305MM(W) X 455MM(L) X 100UM  500/CTN  $/1000 (UOM = THOU)	1.0000	139.9500	0.00	14.00	153.95	270.33	0.00	5186		4030	Sales - Manufactured Finished Goods
947875	16 May 2024	Receivable Invoice	ORN50021ST		PB400600150 QPB05 -IMP - QPB05:  IMP - LD NATURAL POLYBAG 400MM X 600MM X 150UM 250/CTN $/CTN (UOM = CTN)	4.0000	86.9500	0.00	34.78	382.58	382.58	0.00	5186		4020	Sales - Imported Finished Goods
CN-6701	17 May 2024	Receivable Credit Note	CPS17762APR24		CPS17762APR24	(1.0000)	537.5700	0.00	(53.76)	(591.33)	(591.33)	0.00	5186		6085	Discounts Given
947823	20 May 2024	Receivable Invoice	MCN36737ST		PB455685150 QPB07 - QPB07  LD NATURAL POLYBAG 455MM X 685MM X 150UM  200/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	50.0000	79.0000	0.00	395.00	4,345.00	4,345.00	0.00	5186		4030	Sales - Manufactured Finished Goods
947700	20 May 2024	Receivable Invoice	MCN05735ST		PB405610100 QPB08 - QPB08:  LD NATURAL POLY BAG 405MM (W) X 610MM (L) X 100UM  300/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	19.0000	64.0000	0.00	121.60	1,337.60	1,337.60	0.00	5186		4030	Sales - Manufactured Finished Goods
947700	20 May 2024	Receivable Invoice	MCN05735ST		***SHIP WITH ORDER 947874/MCN50128ST***20/05/24**	1.0000	0.0000	0.00	0.00	0.00	1,337.60	0.00	5186			
947874	20 May 2024	Receivable Invoice	MCN50128ST		PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	3.0000	137.7500	0.00	41.33	454.58	454.58	0.00	5186		4030	Sales - Manufactured Finished Goods
947874	20 May 2024	Receivable Invoice	MCN50128ST		**SHIP WITH 947700/MCN05735ST***	1.0000	0.0000	0.00	0.00	0.00	454.58	0.00	5186			
947749	21 May 2024	Receivable Invoice	WAN15916ST		PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	2.0000	99.0000	0.00	19.80	217.80	217.80	0.00	5186		4030	Sales - Manufactured Finished Goods
947887	21 May 2024	Receivable Invoice	ADN53965ST		RESEAL:RES1008 - RES1008: RESEALABLE BAGS 200MM (W) X 250MM (L) X 40UM  1000/CTN  $PER CARTON (UOM = CTN)	5.0000	46.9000	0.00	23.45	257.95	257.95	0.00	5186		4040	Sales - Purchased Finished Goods
947792	21 May 2024	Receivable Invoice	RCN26058ST		PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	10.0000	99.0000	0.00	99.00	1,089.00	1,089.00	0.00	5186		4030	Sales - Manufactured Finished Goods
947876	21 May 2024	Receivable Invoice	PEN50599ST		PB15023075 - 2PBPSB - LD NATURAL POLYBAG 150MM X 230MM X 75UM, 1000/CTN, $PER 1000 (UOM = THOU)   - (Customer Part # .)	20.0000	49.0000	0.00	98.00	1,078.00	1,078.00	0.00	5186		4030	Sales - Manufactured Finished Goods
947716	21 May 2024	Receivable Invoice	SNN08537ST		PB460650125 - LD CLEAR POLY BAG 460MM X 650MM X 125UM;100/CTN;$/CTN (UOM = CTN)	20.0000	52.5000	0.00	105.00	1,155.00	1,155.00	0.00	5186		4030	Sales - Manufactured Finished Goods
947805	21 May 2024	Receivable Invoice	MTN30499ST		RESEAL:RES1008 - RES1008: RESEALABLE BAGS 200MM (W) X 250MM (L) X 40UM  1000/CTN  $PER CARTON (UOM = CTN)	5.0000	46.9000	0.00	23.45	257.95	257.95	0.00	5186		4040	Sales - Purchased Finished Goods
947903	22 May 2024	Receivable Invoice	CAN58161ST		PB305455100 - LD NATURAL POLY BAG 305MM(W) X 455MM(L) X 100UM  500/CTN  $/1000 (UOM = THOU)	1.0000	139.9500	0.00	14.00	153.95	153.95	153.95	5186		4030	Sales - Manufactured Finished Goods
947918	23 May 2024	Receivable Invoice	RCN60735ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	2.0000	79.0000	0.00	15.80	173.80	173.80	0.00	5186		4020	Sales - Imported Finished Goods
947925	23 May 2024	Receivable Invoice	MCN62949ST		PB405610100 QPB08 - QPB08:  LD NATURAL POLY BAG 405MM (W) X 610MM (L) X 100UM  300/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	22.0000	69.9000	0.00	153.78	1,691.58	1,691.58	0.00	5186		4030	Sales - Manufactured Finished Goods
947919	23 May 2024	Receivable Invoice	GDN61331ST		PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	1.0000	137.7500	0.00	13.78	151.53	151.53	0.00	5186		4030	Sales - Manufactured Finished Goods
947732	23 May 2024	Receivable Invoice	MCN13250ST		PB205305100 QPB06 - QPB06  LD NATURAL POLYBAG 205MM (W) X 305MM (L) X 100UM ;1000/CTN $/CTN (UOM = CTN)   - (Customer Part # -)	23.0000	68.2500	0.00	156.98	1,726.73	1,726.73	0.00	5186		4030	Sales - Manufactured Finished Goods
947947	29 May 2024	Receivable Invoice	RCN69729ST		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	40.0000	52.9000	0.00	211.60	2,327.60	2,327.60	0.00	5186		4020	Sales - Imported Finished Goods
947945	29 May 2024	Receivable Invoice	BRN68895ST		PB30545535(1000) - J18:  NATURAL L/D POLY BAG 305MM X 455MM  X 35UM  1000/CTN  $/1000 (UOM = THOU)   - (Customer Part # .)	3.0000	57.7000	0.00	17.31	190.41	190.41	0.00	5186		4030	Sales - Manufactured Finished Goods
947956	30 May 2024	Receivable Invoice	NEN72427ST		PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	1.0000	137.7500	0.00	13.78	151.53	151.53	0.00	5186		4030	Sales - Manufactured Finished Goods
947959	30 May 2024	Receivable Invoice	RCN74122ST		PB400600150 QPB05 - QPB05:  LD NATURAL POLYBAG 400MM (W) X 600MM (L) X 150UM  250/CTN $/CTN (UOM = CTN)   - (Customer Part # .)	12.0000	86.9500	0.00	104.34	1,147.74	1,147.74	0.00	5186		4030	Sales - Manufactured Finished Goods
947961	30 May 2024	Receivable Invoice	PEN75197ST		PB15023075 - 2PBPSB - LD NATURAL POLYBAG 150MM X 230MM X 75UM, 1000/CTN, $PER 1000 (UOM = THOU)   - (Customer Part # .)	15.0000	49.0000	0.00	73.50	808.50	1,611.50	0.00	5186		4030	Sales - Manufactured Finished Goods
947961	30 May 2024	Receivable Invoice	PEN75197ST		PB460460100 (250) - LD CLEAR POLY BAG 460MM X 460MM X 100UM;250/CTN;$/CTN (UOM = CTN)	10.0000	73.0000	0.00	73.00	803.00	1,611.50	0.00	5186		4030	Sales - Manufactured Finished Goods
947974	10 Jun 2024	Receivable Invoice	MCN78424ST		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	6.0000	52.9000	0.00	31.74	349.14	4,694.14	349.14	5186		4020	Sales - Imported Finished Goods
947974	10 Jun 2024	Receivable Invoice	MCN78424ST		PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	41.0000	79.0000	0.00	323.90	3,562.90	4,694.14	3,562.90	5186		4020	Sales - Imported Finished Goods
947974	10 Jun 2024	Receivable Invoice	MCN78424ST		PB455685150 QPB07 - QPB07  LD NATURAL POLYBAG 455MM X 685MM X 150UM  200/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	9.0000	79.0000	0.00	71.10	782.10	4,694.14	782.10	5186		4030	Sales - Manufactured Finished Goods
947910	11 Jun 2024	Receivable Invoice	SMN58745ST		PB610910200P - CAUTION ASBESTOS - L/D CLEAR POLY BAG PRINTED "ASBESTOS REMOVAL" 610MM X 910MM X 200UM, 50 PER CARTON $/1000 (UOM = THOU)   - (Customer Part # .)	1.0000	1,350.0000	0.00	135.00	1,485.00	1,485.00	1,485.00	5186		4030	Sales - Manufactured Finished Goods
947972	11 Jun 2024	Receivable Invoice	BRN78581ST		PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	20.0000	99.0000	0.00	198.00	2,178.00	2,178.00	2,178.00	5186		4030	Sales - Manufactured Finished Goods
947972	11 Jun 2024	Receivable Invoice	BRN78581ST		SHIP WITH 947993/BRN84594ST/947881/BRN51791ST***11/06/24	1.0000	0.0000	0.00	0.00	0.00	2,178.00	0.00	5186			
947993	11 Jun 2024	Receivable Invoice	BRN84594ST		RESEAL:RES1008 - RES1008: RESEALABLE BAGS 200MM (W) X 250MM (L) X 40UM  1000/CTN  $PER CARTON (UOM = CTN)	5.0000	46.9000	0.00	23.45	257.95	257.95	257.95	5186		4040	Sales - Purchased Finished Goods
947993	11 Jun 2024	Receivable Invoice	BRN84594ST		**SHIP WITH 947972/BRN78581ST/947881/BRN51791ST**11/0624DF**	1.0000	0.0000	0.00	0.00	0.00	257.95	0.00	5186			
947881	11 Jun 2024	Receivable Invoice	BRN51791ST		PB990G101650WH(200) - LD WHITE POLY BAGS 990GUSSET(495+495) X 1016MM X 50UM  200/CTN; $/CTN (UOM = CTN)   - (Customer Part # .)	14.0000	86.9000	0.00	121.66	1,338.26	1,338.26	1,338.26	5186		4030	Sales - Manufactured Finished Goods
947881	11 Jun 2024	Receivable Invoice	BRN51791ST		**SHIP WITH 947993/BRN84594ST/947972/BRN78581ST**11/06/24DF**	1.0000	0.0000	0.00	0.00	0.00	1,338.26	0.00	5186			
947858	11 Jun 2024	Receivable Invoice	BRN45522ST		PB405610100 QPB08 - QPB08:  LD NATURAL POLY BAG 405MM (W) X 610MM (L) X 100UM  300/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	3.0000	64.0000	0.00	19.20	211.20	1,607.05	211.20	5186		4030	Sales - Manufactured Finished Goods
947858	11 Jun 2024	Receivable Invoice	BRN45522ST		PB20030040 - L/D NATURAL POLY BAG, 200MM X 300MM X 40UM, 1000/CTN, $/1000 (UOM = THOU)   - (Customer Part # .)	41.0000	30.9500	0.00	126.90	1,395.85	1,607.05	1,395.85	5186		4030	Sales - Manufactured Finished Goods
947979	11 Jun 2024	Receivable Invoice	PEN79807ST		PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	2.0000	99.0000	0.00	19.80	217.80	217.80	217.80	5186		4030	Sales - Manufactured Finished Goods
947989	11 Jun 2024	Receivable Invoice	DWN81994ST		PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	5.0000	99.0000	0.00	49.50	544.50	544.50	544.50	5186		4030	Sales - Manufactured Finished Goods
948046	13 Jun 2024	Receivable Invoice	ORN93807ST		PB400600150 QPB05 -IMP - QPB05:  IMP - LD NATURAL POLYBAG 400MM X 600MM X 150UM 250/CTN $/CTN (UOM = CTN)	5.0000	86.9500	0.00	43.48	478.23	478.23	478.23	5186		4020	Sales - Imported Finished Goods
948017	13 Jun 2024	Receivable Invoice	MCN88284ST		PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	137.7500	0.00	82.65	909.15	909.15	909.15	5186		4030	Sales - Manufactured Finished Goods
948025	14 Jun 2024	Receivable Invoice	RCN89777ST		PB205305100 QPB06 - QPB06  LD NATURAL POLYBAG 205MM (W) X 305MM (L) X 100UM ;1000/CTN $/CTN (UOM = CTN)   - (Customer Part # -)	3.0000	68.2500	0.00	20.48	225.23	225.23	225.23	5186		4030	Sales - Manufactured Finished Goods
947925-02	14 Jun 2024	Receivable Invoice	MCN62949ST		PB355500100 - LD CLEAR POLY BAG 355MM X 500MM X 100UM:250/CTN;$/CTN (UOM = CTN)	13.0000	62.0000	0.00	80.60	886.60	886.60	886.60	5186		4030	Sales - Manufactured Finished Goods
947925-02	14 Jun 2024	Receivable Invoice	MCN62949ST		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	886.60	0.00	5186			
